	Feature ID	Taxon	Confidence
636	589a2caa9aab3294df87c0e2e1c5acb0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseovarius	0.815949180799185
637	2b3d61a3df6178b1d2539f6fb793faba	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__uncultured;D_6__uncultured organism	0.951874183261213
638	51669f0265f6c5dbbea44eb50656fe67	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Parasphingopyxis;D_6__uncultured bacterium	0.778043621867245
639	78d1a80ff18149f52381c5dd5be5e28f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingorhabdus	0.70462568030357
640	0f6c163b2ea245597c1fec683e79820c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999983268564007
641	016ee705cab7392b607941e9d84346b4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA4486	0.829384955728936
642	04614ea2fdd828b23e1cbb8cef82e181	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.999999999994452
643	98097fe6ac920cb9530b1cea320c63c1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999999990297
644	eab61049e80eba26086191e8a5c31631	D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae	0.99996186119907
645	50fef6ef71afa1f94dc655be111437be	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__uncultured sediment bacterium;D_5__uncultured sediment bacterium;D_6__uncultured sediment bacterium	0.930375683533207
646	bbdf94904ad6e74f84621e25bd6c78ba	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured Pelagibius sp.	0.967025622319525
647	c70cb42887ec5dfe85dee7ddc07d44e6	D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Methylomirabilales;D_4__Methylomirabilaceae;D_5__wb1-A12	0.999999999666067
648	677421c56390a7002b144beb0eae3ac3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__MBMPE27	0.999926529918581
649	234e9de69c93558c9471efa87a71b441	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999999997757
650	f984d7e954e51b06dc5122ef009aa82c	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__Blastocatella	0.794449041067756
651	ca711d0c5b4f5006f9837de9df8aaedd	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999997622488608
652	a537c355929f4290dcc7d27c28a669b7	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Kangiellaceae;D_5__Aliikangiella;D_6__uncultured bacterium	0.923053239725463
653	2eaaf1a6e704c5ad70693f36fd1db82b	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Rhodopirellula	0.773070263826994
654	3f690d68c0b91870c34805fae818fdba	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__MBAE14	0.999999328046665
655	12a4202a384e9a6e2d9309d2111bbe29	D_0__Bacteria;D_1__Entotheonellaeota;D_2__Entotheonellia;D_3__Entotheonellales;D_4__Entotheonellaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.965118103821006
656	6175af3aaf908d381265e7e8c1a59454	D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia;D_3__Dadabacteriales;D_4__uncultured bacterium W5-15b;D_5__uncultured bacterium W5-15b;D_6__uncultured bacterium W5-15b	0.997205997767354
657	fc2038e24d1c3b935edf9aa6d5f7d019	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j	0.999999506276087
658	b497f3b8d5c9a2827388205498164baa	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured Planctomycetaceae bacterium	0.827721127358389
659	a089ef6b5ec02686a789696c8e185e42	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured	0.951721604980246
660	83e32c42599ed786afc14182627f7756	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage	0.999455188641437
661	82b668e036cee8e54daa077021b1f76d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__BD7-8	0.927911858108874
662	3893b55452c332d402f4363b353fa1ff	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group;D_6__uncultured Gram-positive bacterium	0.939522931567785
663	d114fb4c335125128be28401522dd41a	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Streptococcaceae;D_5__Lactococcus	0.999999968986426
664	95c5abb877993d5014f797f00ff04817	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Martelella	0.990297155264142
665	a8ef1ee88e9051bc7804f1ec81930594	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__HOC36;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.909982457437586
666	909e4906b4e8f307064274e1677b208b	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.901052050660271
667	66f28cc60ce37c50ede3fca5f2a4b0a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__Perspicuibacter;D_6__uncultured bacterium	0.808882097287832
668	f42dd7d935ff8612db1678ff66d6e3a1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA4486;D_4__uncultured gamma proteobacterium;D_5__uncultured gamma proteobacterium;D_6__uncultured gamma proteobacterium	0.726818109906092
669	36010ee5f4aed614bfaa09645dfff674	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.74361945332783
670	a4c4f00ece0161b3ca94d4862945f5b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.865438720141278
671	c5539ad3912b303028b98b57edd1f597	D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia;D_3__Dadabacteriales;D_4__uncultured bacterium W5-15b;D_5__uncultured bacterium W5-15b;D_6__uncultured bacterium W5-15b	0.999913032195833
672	b103093b3b16c97ed6249960268369d6	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Prasinoderma coloniale;D_5__Prasinoderma coloniale;D_6__Prasinoderma coloniale	0.99999999953269
673	5066d5d5960e224fb717ae45f84ee0a9	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.999992864660899
674	960b3f2c29e462d22c441c4dae5ed53c	D_0__Bacteria;D_1__Dadabacteria;D_2__Dadabacteriia;D_3__Dadabacteriales;D_4__uncultured bacterium W5-15b;D_5__uncultured bacterium W5-15b;D_6__uncultured bacterium W5-15b	0.99422642012142
675	128323c723d1fe4dc0152aa67531cbfe	D_0__Bacteria;D_1__Chloroflexi;D_2__JG30-KF-CM66;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.939388277402573
676	2a773a7999c508904853b7ecf6e3b4cf	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B)	0.999999511708542
677	0d444ff9a767142bbac219dd631a97b5	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Haliangiaceae;D_5__Haliangium;D_6__uncultured deep-sea bacterium	0.991628647700075
678	a6414945cb1c7d28813f985fcc4e2220	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae	0.99997201874466
679	489278f314171e5f5cc0d3a4ae96a643	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia	0.808918850487478
680	543c122d5f696d54dc5518724ebe2f3e	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.997999744383329
681	ab474a663cd6ae5c16fe4f5bfb041375	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured Pelagibius sp.	0.920359486278295
682	e3c43b0ff462c5e443bd69c6403dac81	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JTB23	0.999978355158667
683	8473abde722d24519cdaffd0268cdfb6	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.999842739229635
684	33f4ba476c28bd1c883516af4220189a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Enterobacteriales;D_4__Enterobacteriaceae	0.999887121503295
685	7ff01908e1d8d187672c7dbc4ecdd0ec	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II	0.999999999999993
686	42669fd8d725f7f37c2263d247acdaef	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Tistrellales;D_4__Geminicoccaceae;D_5__uncultured	0.998777977533793
687	446a9d4272296c80c2e8c1cf4fca812c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Anderseniella;D_6__uncultured bacterium	0.759582210499217
688	38a912172ef312f26e83bd6d6dfc74d0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.94311640508165
689	54b2938845517c66a88daab1b15b06a8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Devosiaceae;D_5__uncultured;D_6__uncultured bacterium	0.994989112146495
690	ff462d82dfdbf7c4daf1b56d3bdb912e	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 17;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.729461456163057
691	bca7ccb1e63c364e70bc9f8f83d94649	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999992463020693
692	6ca8f9ea2f6ea9fb4d66b905c10afdec	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.999999999943084
693	12f117e25ac30936c482b03751a3fad0	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14;D_5__uncultured actinobacterium;D_6__uncultured actinobacterium	0.96284903027238
694	d1c14546010f5062c408c4d0cd23aa6f	D_0__Eukaryota	0.783909647228644
695	57540019569a3df16d981c9e76f997f4	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus;D_6__uncultured Nitrosopumilales archaeon	0.907669532678587
696	726c1ba20fe120970436333577cb97d6	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__uncultured Cenarchaeum sp.;D_6__uncultured Cenarchaeum sp.	0.999702007598181
697	9c9407af9d86c3cdd741c1048ff92cb9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.700662795116496
698	69ddb647979bb3c2151b5bf3671798b7	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 9	0.99999999965854
699	4e1173c524ec19e3b0598546b7cf655d	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085	0.999824631405972
700	91a6e2639ba7cb9755d66f5132169b53	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Nitrosomonas;D_6__uncultured Nitrosospira sp.	0.933511326552148
701	84c113238faa769a083a64a01fac5257	D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.72219918479201
702	9b18a2f4642040a738a5d247e3cbb0d4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured Rhodospirillaceae bacterium	0.764445666931757
703	b444ad59572b4b6bad118a1a4b8fe7f4	Unassigned	0.303833796820505
704	972d83307648edd0050e9d007904b09a	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.999642028719374
705	069412a0f1cfdae1b44fd7e853283cb3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured;D_6__uncultured organism	0.804490177917829
706	7f3c52e4c92484f3b3b1eaa75180015c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Moheibacter;D_6__uncultured bacterium	0.999058754898111
707	0c9f8ca45d07e8e4cb2a67479b34af31	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999976839586621
708	5cb77fd7af17b2857496255ec3cd7e22	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.793868931739028
709	21427928e145d60f674921f02697d7a8	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina;D_6__uncultured bacterium	0.984536059512857
710	5b16270ddb69e3ac203a00ad94331ea1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade;D_5__uncultured Pseudovibrio sp.;D_6__uncultured Pseudovibrio sp.	0.983234947033877
711	562d8464ac20eccc8e4285be70eb8039	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999993781917
712	510ff0c3c88cfa99b7587ad462ccd973	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group;D_6__uncultured organism	0.96396506049402
713	9eb94f1c9cc264791a31b40c6c936c3e	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__NB1-j;D_4__uncultured prokaryote;D_5__uncultured prokaryote;D_6__uncultured prokaryote	0.822771152985622
714	4f936cb4e31eaea99977b206c15da96e	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium	0.913336837888373
715	402c2a20be666ec1f1f62ff37e488ae4	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured Planctomycetaceae bacterium	0.74905404331667
716	699b517d6273b3adf230e9fa33cdf84e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured	0.981029034595023
717	9ab1964aa9faa9267ccea3d11b40e11d	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__SAR202 clade;D_4__uncultured deep-sea bacterium;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium	0.989294497276621
718	5080ec2681bcb4276aa35bfd3fd65150	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__UBA10353 marine group	0.999234744451785
719	283005a9401e1c4128c4b1720e8a587d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured organism	0.992941991721346
720	900bc332e0c2faa3514a9fdb7fa004ba	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira;D_6__uncultured Nitrospira sp.	0.883173008780805
721	e82640271e6b217c787fa4e4b211953c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.723506375169864
722	93d50a2096effae01cfb034b0f7c9d98	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.986429471171985
723	e700c4a0de0df2e0ff6a7c57606ceedd	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured	0.793039304296322
724	ce39373c87bdab32015c49b44a5e2b6b	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.999999999986157
725	79f8a5844619f5d9ae1845cedfc2f839	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__PAUC43f marine benthic group;D_3__uncultured deep-sea bacterium;D_4__uncultured deep-sea bacterium;D_5__uncultured deep-sea bacterium;D_6__uncultured deep-sea bacterium	0.894033189954166
726	f31b8d1e9506fec46cef122d66605e2f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999999994963
727	976e0e836826289b5313206210923301	D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae;D_5__Sva0996 marine group	0.999874763723025
728	962ad906192f8dc88de3ad28a8dee78b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured gamma proteobacterium	0.835418807642667
729	a8eb9f8ac8ae4c2f28c5c5ca17af4db0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured gamma proteobacterium	0.740365206997528
730	89aed9e977de057a79a3f7e958ffbe0b	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.999999999995414
731	2786aef97c359ebd55fbd4d54f8ca045	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pir4 lineage	0.997937697454014
732	e919a7648668a110e9c44620e785158b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999979595874
733	85ef09ec24cf3131d5cb76ee63bfc383	D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium	0.857108605252406
734	5edc26cf324a39eb26e6cde195648d4b	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.999994710407151
735	5fe4bbc55d7ff2916c79e73183dfcf96	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999963316448113
736	98dc00c3edb4a6d95fe878eae984abb3	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B)	0.999998896906125
737	4534ab58e099969b65169d42f18a96b0	D_0__Bacteria;D_1__Acidobacteria;D_2__Thermoanaerobaculia;D_3__Thermoanaerobaculales;D_4__Thermoanaerobaculaceae;D_5__Subgroup 10;D_6__uncultured bacterium	0.831072358696722
738	ab3f8bec43af34a4c3c15477ec9f5043	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.999999999990607
739	d03c3afff9bbeda0e81cbede8aa21cf8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodovibrionales;D_4__Kiloniellaceae;D_5__uncultured;D_6__uncultured deep-sea bacterium	0.735658509154202
740	ff9f7e2fc7cc75403b012936620b2749	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina;D_6__uncultured deep-sea bacterium	0.944765746170143
741	4b0eda8c795b2a44e35e52a71bcfb366	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__Nitrosomonas;D_6__uncultured Nitrosospira sp.	0.979373066227167
742	6ad6bcc472198f70c98a24ff9b6baae6	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae	0.999999999982783
743	da0f56bf9e63a9eb250dde98ac1dbf46	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__uncultured;D_6__uncultured deep-sea bacterium	0.998632704291679
744	8e124203aa778b855feab99276e8f5c5	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__BD7-8	0.956440431954752
745	485e188e9d7373a884694e9cead70ae8	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade;D_5__uncultured Pseudovibrio sp.;D_6__uncultured Pseudovibrio sp.	0.904698445696313
746	20645430f63b5a8adaff6afb70a7e555	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999999870150984
747	6763b00f86c6dcf63b808f55b8fd7f0f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Pseudahrensia	0.785737162341561
748	40b7efdd6b569d01113b965082c3fbc0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__MBMPE27;D_4__uncultured gamma proteobacterium;D_5__uncultured gamma proteobacterium;D_6__uncultured gamma proteobacterium	0.727691664870827
749	ea5fba430c65f2e5728eeff7f6b99830	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina;D_6__uncultured deep-sea bacterium	0.891600298779269
750	7cbb2e6517ec49bc2af8c82906a470b9	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__MBNT15	0.928690388477252
751	5829e5176788f9c958428c13f9f21717	D_0__Bacteria;D_1__Nitrospinae;D_2__Nitrospinia;D_3__Nitrospinales;D_4__Nitrospinaceae;D_5__Nitrospina	0.996046546619852
752	43b68825264c0c88b5ca56652e3698ee	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured;D_6__uncultured bacterium	0.701344729483141
753	57b53aa613a369cf1bd79afabeff022b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured	0.878293658872169
754	c4592596fa2947e071dc023609de886a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.736305142259665
755	5b71a8a912fc0ad5945a543f4c367248	D_0__Bacteria;D_1__Chloroflexi;D_2__TK17;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.916764416552579
756	bd091e9156d30bb01ec1cd539131075d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.999999999802961
757	c6a8a8dba025eb89ff56eb762b373959	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Acidiferrobacterales;D_4__Acidiferrobacteraceae;D_5__Sulfurifustis	0.999353702765785
758	ea67a2010f9eef2710ca07461bffa5bb	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Robiginitomaculum	0.999891495353406
759	93dd490703d0dc7eef41bf95797decd9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.92430505288461
760	6684a0bda5247d74a85bb7cadc457218	D_0__Archaea;D_1__Thaumarchaeota;D_2__Nitrososphaeria;D_3__Nitrosopumilales;D_4__Nitrosopumilaceae;D_5__Candidatus Nitrosopumilus	0.960712956391877
761	69522d99111a376f1a2c3496f39ba83d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__Perspicuibacter;D_6__uncultured bacterium	0.825571278986238
762	7411b3f9b8e8c60e898b236b70e70fd4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Arenicellales;D_4__Arenicellaceae;D_5__Perspicuibacter;D_6__uncultured bacterium	0.816849826661681
763	172dbfdbb4d919e8d94377a3dfa29ffe	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__uncultured;D_6__uncultured alpha proteobacterium	0.823048596140062
764	4c53e27d49f5cd95da0e865a660f6620	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 9	0.999999711631694
765	a6148f73902c6bf079e66f894b298671	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.928943101721862
766	374b96e28354345860a0bcf520e291f5	D_0__Bacteria;D_1__Nitrospirae;D_2__Nitrospira;D_3__Nitrospirales;D_4__Nitrospiraceae;D_5__Nitrospira	0.999999999996648
767	c29d4beafd7b8402f5e327cc00758d77	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__MBNT15;D_4__uncultured sediment bacterium;D_5__uncultured sediment bacterium;D_6__uncultured sediment bacterium	0.999941177662778
